cell_id,mean
263,-0.05301555548919661
264,-0.076835572152722
265,-0.16646247583722468
266,-0.11778176223489756
267,-0.1615896973782058
268,-0.12320713932886625
269,-0.07932253376499762
270,-0.025479748920700252
271,-0.06484726122697788
272,-0.0821561496912792
273,-0.0526109453439449
274,-0.09088957751496783
275,-0.09157919102450626
276,-0.09847522995909419
277,-0.11766145065913121
278,-0.1218217598561641
279,-0.1488327085012795
280,-0.0472827088440758
281,0.009315538258226867
282,-0.03914489068155686
283,0.03852063711913601
284,0.023988057187824246
285,-0.27002581386787794
286,-0.22542699986229844
287,-0.09501884944856914
288,-0.07894478637228904
289,-0.08522282646536913
290,-0.09328153907551033
291,-0.03848704777863529
292,-0.1315570121799911
293,-0.06675110451000062
294,-0.054987230009695603
295,-0.049247480905355315
296,-0.053261862056347926
297,-0.06760247246036162
298,-0.011221484786696247
299,-0.06338156956796463
300,0.012957327425465036
301,0.031219172702864912
302,0.01729359039304079
303,-0.07130652097880838
304,-0.03474038808469806
305,-0.06387679425099656
306,-0.11804143600796324
307,-0.11155476879532383
308,0.012383255479689978
309,-0.027388164564724034
310,-0.05668381102427951
311,-0.11210484269388753
312,-0.07300704761955853
313,-0.055414439403907244
314,-0.12206181231612188
315,-0.06652741607955295
316,-0.12703502712007023
317,-0.07677861233249912
318,-0.032135415408956036
319,-0.025239216215469592
320,-0.01295221906206141
321,0.04519814117299341
322,0.011822024033474949
323,0.03489505797661232
324,0.04951280507568979
325,-0.05898702192728258
326,-0.1409629641836711
327,-0.13523557301967148
328,-0.025301440952347452
329,0.0010474789577269669
330,-0.06686602266613162
331,0.02766849681513842
332,0.007063734024310687
333,0.029076129470374766
334,0.015490974183352232
335,0.019579377975923955
336,0.01813531437608114
337,-0.08581801120697126
338,0.029740931123715914
339,0.010859866223550086
340,0.004277010970261785
341,-0.10525203981326625
342,-0.06224645826978437
343,-0.10355476335469813
344,-0.07081090983358779
345,-0.09365057459275757
346,-0.10678010802655677
347,-0.040586804840207096
348,-0.06747202879881438
349,-0.0532441693030976
350,-0.04936906560869554
351,-0.07892263641408764
352,-0.075557353520558
353,-0.09973205605543829
354,-0.04201556830872033
355,-0.005766693312834108
356,-0.14922051705848488
357,-0.07978848131060529
358,-0.06989412372259453
359,-0.08520683651730623
360,0.03304487439825302
361,0.0611577495116102
362,0.06878413519156433
363,0.08743254606011652
364,0.07506169741131422
365,0.08997070283917886
366,0.08720259644194776
367,0.08478533323849224
368,0.06695575603921501
369,0.07998001991253391
370,0.09687113761496288
371,0.10931574700678627
372,-0.16686499595234724
373,-0.10963715794207694
374,-0.017205324344852873
375,0.00793584722956252
376,0.007303126819619861
377,-0.05795953340662331
378,0.016525960337358186
379,0.05285455535932284
380,-0.11795022663970935
381,-0.04074522865482905
382,-0.058899022733672785
383,-0.07615161625514066
384,-0.04584148701033273
385,-0.008184529413700141
386,-0.012601028460019875
387,-0.08041896298138965
388,-0.05329487877811762
389,-0.12443374482839915
390,-0.11022027867736264
391,-0.09584686059788815
392,-0.0967742087785407
393,-0.13508095343566673
394,-0.13206343638733378
395,-0.13352520919152416
396,-0.1272429425915628
397,-0.03860846848792091
398,-0.009066063804631833
399,-0.048700886444661605
400,0.012771226842556044
401,0.05083173235959157
402,0.03187692844050222
403,0.013741846932258304
404,0.07975292649885417
405,0.12131780500957857
406,0.10784253603641437
407,0.11446799960041212
408,0.11346715518819198
409,0.07887680718554033
410,0.06334298255604813
411,0.03828083003310667
412,0.09643698021206068
413,-0.13185741534997622
414,0.04196362624874336
415,0.007596750574545187
416,-0.04335114989008491
417,-0.052172495927049166
418,-0.08207703711936463
419,-0.012830465344301939
420,0.02915951854089582
421,0.03638128519555683
422,-0.03820245900523069
423,-0.060650141274900614
424,-0.023737881348486395
425,-0.05677439437932579
426,-0.043588933245642156
427,-0.032751078270886705
428,-0.07059613373680983
429,-0.06614419762583228
430,-0.06571910713368881
431,-0.09665030611612929
432,-0.1315114635375313
433,-0.11478494892327057
434,-0.10758443445155931
435,-0.11480099243635257
436,-0.06206132891066183
437,-0.08331343253389906
438,0.02154607252962892
439,-0.11178104370112318
440,-0.011572224396761274
441,0.01410282951005095
442,0.04367446717604671
443,-0.026832070129708504
444,0.06074499046750346
445,0.05835574429796487
446,0.14705218700424044
447,0.09127099044399241
448,0.05176811996922815
449,0.04429637571797202
450,0.13442557443934597
451,0.09665092592216426
452,0.10913822731938974
453,-0.047144165269062094
454,0.09673518093219335
455,0.0039063350932313935
456,0.02037005382817216
457,0.061480538915220734
458,0.006116428474533936
459,-0.17019492324350738
460,0.0022972945822460804
461,0.041957694772914805
462,-0.024871993713273595
463,-0.02056901801339095
464,-0.01816767100160357
465,-0.03592695751508001
466,-0.07634993944414595
467,-0.07771235483993168
468,-0.08639359663621989
469,-0.09835962750401338
470,-0.017611893343272948
471,-0.050341801382903194
472,-0.11682713138454222
473,-0.10643567382061932
474,-0.01051725594637711
475,-0.08063306372081537
476,-0.13630350362994906
