type,lat,lon,activity_score,year,nightlights,ndbi
government,-1.9489216,30.1170551,1,2020,36.870895,-0.05344523
government,-1.9490952,30.117195700000003,1,2020,36.870895,0.05951469704160032
parking_space,-1.960557,30.0615212,1,2020,28.376553,0.05951469704160032
government,-1.9564397,30.06351799999999,1,2020,32.946922,-0.1027914
restaurant,-1.9358988,30.0846998,1,2020,28.48994,0.05951469704160032
bank,-1.9240183,30.0707225,1,2020,10.259187,0.05951469704160032
school,-1.9562562,30.139645000000005,1,2020,11.743516,0.13767186
school,-1.9564234,30.139643600000003,1,2020,11.743516,0.13767186
atm,-1.9473873,30.0928954,1,2020,23.03419,0.05951469704160032
fast_food,-1.9808262,30.1035186,1,2020,13.752929,0.05951469704160032
cafe,-1.9736591,30.0769615,1,2020,14.23735,0.05951469704160032
place_of_worship,-1.9423896,30.0787469,1,2020,23.721329,0.05951469704160032
department_store,-1.924595,30.0701266,1,2020,10.259187,0.05951469704160032
company,-1.925273,30.070449799999995,1,2020,13.555379,0.058203205
company,-1.927916,30.069046200000003,1,2020,13.555379,-0.20127258
college,-1.9963069,30.1177026,1,2020,9.279972,0.046829917
food,-1.9340679,30.0802501,1,2020,20.227064,0.05951469704160032
company,-1.9696784,30.092983700000005,1,2020,14.871572,0.05951469704160032
hotel,-1.9489465999999995,30.0690638,1,2020,35.991486,0.08519362
supermarket,-1.9433162,30.0587616,1,2020,38.404766,0.05951469704160032
hotel,-1.9437853,30.0581957,1,2020,38.404766,0.05951469704160032
cafe,-1.9472358000000003,30.059626900000005,1,2020,38.404766,0.27522954
bank,-1.9469732,30.0573625,1,2020,38.404766,0.05951469704160032
supermarket,-1.9459248,30.0566934,1,2020,38.404766,0.27522954
cafe,-1.9325187,30.0722829,1,2020,15.276889,0.033270217
atm,-1.9472173,30.0599464,1,2020,38.404766,0.05951469704160032
bicycle,-1.9503045,30.0599829,1,2020,40.269,0.05951469704160032
restaurant,-1.9528934,30.092900600000004,1,2020,36.802673,0.05951469704160032
mobile_phone,-1.9528866,30.0920467,1,2020,36.802673,0.05951469704160032
restaurant,-1.9528557,30.0920902,1,2020,36.802673,0.05951469704160032
cafe,-1.9263555,30.0914356,1,2020,15.993529,0.05951469704160032
restaurant,-1.9527306,30.0919645,1,2020,36.802673,0.05951469704160032
company,-1.9732853,30.0820364,1,2020,15.8593855,0.05951469704160032
company,-1.9443947,30.092964200000004,1,2020,23.03419,0.057383865
seafood,-1.9733423,30.0550383,1,2020,12.736751,0.05951469704160032
fast_food,-1.9730597,30.0550914,1,2020,12.736751,0.05951469704160032
hotel,-1.9510943,30.0992724,1,2020,26.27609,-0.07845693
marketplace,-1.9503438,30.097657699999992,1,2020,26.27609,-0.07845693
restaurant,-1.9434823,30.099766,1,2020,14.63025,0.05951469704160032
restaurant,-1.9435308,30.099733999999994,1,2020,14.63025,0.05951469704160032
restaurant,-1.9330463,30.0985556,1,2020,15.684497,0.05951469704160032
beverages,-1.936414,30.099363499999995,1,2020,16.057034,-0.14922427
parking_space,-1.936324099999999,30.099432000000004,1,2020,16.057034,-0.14922427
cafe,-1.9347796,30.0788009,1,2020,29.506245,0.10642857
ngo,-1.9409246,30.0811831,1,2020,23.721329,0.05951469704160032
pharmacy,-1.9387313,30.0775191,1,2020,16.896332,0.05951469704160032
supermarket,-1.9389566,30.0773486,1,2020,16.896332,0.05951469704160032
parking_space,-1.9390006,30.0774182,1,2020,16.896332,0.05951469704160032
clinic,-1.9457687999999995,30.0882663,1,2020,18.91297,-0.061318934
hotel,-1.9463095,30.062654100000003,1,2020,44.219303,0.05951469704160032
travel_agency,-1.9451219,30.0614203,1,2020,44.219303,0.05951469704160032
mobile_phone,-1.9453123,30.061187,1,2020,44.219303,-0.18883416
atm,-1.9459047000000005,30.061436399999995,1,2020,44.219303,0.05951469704160032
nightclub,-1.9526442,30.0813624,1,2020,20.071356,0.05951469704160032
fitness_centre,-1.9525792,30.081392500000003,1,2020,20.071356,0.05951469704160032
motorcycle,-1.9602443,30.1107595,1,2020,35.851208,0.05951469704160032
hospital,-1.9521936,30.0920417,1,2020,36.802673,0.21112077
supermarket,-1.9493572,30.081003000000003,1,2020,21.007193,0.05951469704160032
restaurant,-1.9473869,30.078533200000003,1,2020,18.93221,-0.06757537
government,-1.9558747000000003,30.0841264,1,2020,26.505869,0.05951469704160032
government,-1.9560473,30.084527999999995,1,2020,26.505869,0.05951469704160032
government,-1.9565001,30.0845607,1,2020,26.505869,0.018060572
community_centre,-1.96418,30.051526499999994,1,2020,13.5371685,-0.008534212
association,-1.9733377,30.10003409999999,1,2020,17.43838,0.05951469704160032
cafe,-1.9618783,30.1204608,1,2020,17.681366,0.05951469704160032
university,-1.935394,30.158634700000004,1,2020,14.806327,0.05951469704160032
restaurant,-1.9561038,30.1054954,1,2020,22.814455,0.06873428
viewpoint,-1.9919454,30.0277728,1,2020,0.82595,0.05951469704160032
restaurant,-1.9938061,30.1916201,1,2020,13.060926,0.05951469704160032
company,-1.991546,30.1894619,1,2020,9.92085,0.05951469704160032
mall,-1.9983369,30.1912797,1,2020,6.587183,0.05951469704160032
deli,-1.9241579,30.091834700000003,1,2020,14.071885,0.12328767
financial,-1.9230715,30.0928989,1,2020,14.071885,0.05951469704160032
apartment,-1.9241183,30.092174400000005,1,2020,14.071885,0.12328767
marketplace,-1.9183711,30.0909148,1,2020,8.731931,0.06158246
apartment,-1.996611,30.0414775,1,2020,5.5294394,-0.117290094
restaurant,-1.9241817,30.0917539,1,2020,14.071885,0.05951469704160032
apartment,-1.9908056,30.1498525,1,2020,3.1484563,-0.00095254235
apartment,-1.8800885,30.053519300000005,1,2020,1.4200841,-0.17365532
apartment,-1.8839315,30.05717449999999,1,2020,2.1938117,-0.072066784
apartment,-1.8838237,30.0561866,1,2020,2.1938117,0.05951469704160032
place_of_worship,-2.0498363,30.0525335,1,2020,0.70991987,0.05951469704160032
government,-2.0611858,30.032177000000004,1,2020,0.44106296,0.05951469704160032
school,-2.0610035999999994,30.033850699999995,1,2020,0.4166898,0.05951469704160032
restaurant,-1.9375869,30.1014296,1,2020,14.131581,0.023118373
cafe,-1.9320227000000003,30.0987788,1,2020,15.684497,0.29735184
ngo,-1.9349384,30.0991043,1,2020,16.057034,0.05951469704160032
apartment,-1.9317712,30.098607099999995,1,2020,15.684497,0.05951469704160032
hotel,-1.9360584,30.10012439999999,1,2020,16.057034,0.023118373
hospital,-1.9375995,30.1015856,1,2020,14.131581,0.05951469704160032
ngo,-1.9354024000000003,30.0993715,1,2020,16.057034,-0.14922427
apartment,-1.9370508,30.100405299999995,1,2020,14.131581,0.023118373
restaurant,-1.9361382000000005,30.0994032,1,2020,16.057034,0.05951469704160032
hotel,-1.9345114,30.0990412,1,2020,16.057034,0.29735184
hotel,-1.9282956,30.0983466,1,2020,14.427571,0.05951469704160032
guest_house,-1.9467051,30.0897475,1,2020,18.91297,0.05951469704160032
guest_house,-1.9679019,30.0963234,1,2020,16.137573,0.05951469704160032
apartment,-1.9189687,30.094526599999995,1,2020,11.68516,0.06158246
shoes,-1.9339422,30.1159949,1,2020,18.88146,0.05951469704160032
apartment,-1.9129138,30.059990400000004,1,2020,8.442736,0.118991114
apartment,-2.018619,30.074713599999995,1,2020,0.95630074,0.05951469704160032
government,-1.8782483,30.004648700000004,1,2020,0.4541215,-0.057939623
restaurant,-1.9456456,30.0891156,1,2020,18.91297,0.05951469704160032
charging_station,-1.9561663,30.0919582,1,2020,36.802673,-0.10288975
charging_station,-1.9562391,30.092018,1,2020,36.802673,0.05951469704160032
charging_station,-1.9563063000000005,30.0920785,1,2020,36.802673,0.05951469704160032
charging_station,-1.9559235,30.160137500000005,1,2020,9.666152,-0.005489305
hospital,-1.9917437,30.2119493,1,2020,7.247457,0.05951469704160032
bank,-1.9234884000000003,30.0715622,1,2020,10.259187,0.05951469704160032
coworking_space,-1.9517456,30.080899,1,2020,21.007193,0.05951469704160032
cafe,-1.9467122,30.0796326,1,2020,18.93221,-0.06757537
cafe,-1.9510858,30.0846443,1,2020,22.866499,0.05951469704160032
pharmacy,-1.9430115,30.0588919,1,2020,35.683678,0.05951469704160032
mobile_phone,-1.9455647,30.0611135,1,2020,44.219303,-0.18883416
laundry,-1.9453365,30.061495799999992,1,2020,44.219303,-0.18883416
restaurant,-1.9460536,30.061476299999995,1,2020,44.219303,-0.18883416
restaurant,-1.9454256,30.0637697,1,2020,44.219303,-0.18883416
library,-1.94272,30.0882553,1,2020,20.81179,-0.19152643
restaurant,-1.9601916,30.09509089999999,1,2020,23.378258,0.05951469704160032
clinic,-1.9624898,30.0952731,1,2020,12.975893,0.05951469704160032
yes,-1.9588288,30.104633300000003,1,2020,23.075106,-0.02638106
ngo,-1.9595997,30.1055621,1,2020,27.88385,0.05951469704160032
agrarian,-1.955653,30.102776800000004,1,2020,27.916784,0.05951469704160032
clothes,-1.9588976,30.1047414,1,2020,23.075106,-0.02638106
fast_food,-1.9601407,30.1060855,1,2020,27.88385,0.05951469704160032
fast_food,-1.9284397000000009,30.07124779999999,1,2020,13.555379,0.05951469704160032
pharmacy,-1.9243193,30.0699447,1,2020,10.259187,0.05951469704160032
information,-1.9469349,30.060990999999994,1,2020,44.219303,0.05951469704160032
hotel,-1.9473171,30.0650944,1,2020,39.726772,0.08519362
restaurant,-1.9473796,30.0650917,1,2020,39.726772,0.05951469704160032
atm,-1.9480377,30.063407000000005,1,2020,40.269,-0.18883416
bakery,-1.9583601,30.1142998,1,2020,34.22753,0.05951469704160032
bar,-1.9589281,30.111559,1,2020,35.851208,0.05951469704160032
restaurant,-1.9517497,30.1153267,1,2020,36.870895,0.05951469704160032
government,-1.949072,30.1184704,1,2020,28.426287,-0.05344523
clothes,-1.9514717,30.072789300000004,1,2020,35.991486,0.039739147
university,-1.9527955,30.0929839,1,2020,36.802673,0.05951469704160032
cafe,-1.9606523,30.068589,1,2020,25.311516,0.05951469704160032
restaurant,-1.9626643000000004,30.1056769,1,2020,21.545872,0.16847827
general,-1.9478229,30.0576324,1,2020,30.817669,0.27522954
general,-1.9390691,30.0537874,1,2020,18.651503,0.05951469704160032
hotel,-1.9925348,30.0742104,1,2020,5.685722,0.05951469704160032
hotel,-1.9183015,30.0959869,1,2020,10.86278,0.05951469704160032
restaurant,-1.9391594000000003,30.0774406,1,2020,16.896332,0.05951469704160032
apartment,-1.9344206999999995,30.1000523,1,2020,16.057034,0.05156538
educational_institution,-1.962203,30.0683636,1,2020,17.850315,0.05951469704160032
restaurant,-1.9568381999999995,30.1040264,1,2020,23.075106,-0.02638106
hotel,-1.9260573,30.0541873,1,2020,8.578767,0.084417544
houseware,-1.9321721,30.0706251,1,2020,15.276889,0.05951469704160032
hotel,-1.9605215,30.1084046,1,2020,27.88385,0.05951469704160032
hotel,-1.9605321,30.1077041,1,2020,27.88385,0.05951469704160032
viewpoint,-1.9860846,30.210366800000003,1,2020,4.349807,0.05951469704160032
viewpoint,-1.9865364,30.211367500000005,1,2020,4.349807,0.05951469704160032
viewpoint,-1.9862876,30.2096202,1,2020,4.349807,0.05951469704160032
cafe,-1.9529412,30.0835214,1,2020,26.505869,0.05951469704160032
wine,-1.9528461,30.083563000000005,1,2020,26.505869,0.05951469704160032
pottery,-1.9527629,30.0836364,1,2020,26.505869,0.05951469704160032
boutique,-1.9493241,30.0688421,1,2020,37.020912,0.05951469704160032
bar,-1.9599740000000003,30.1187989,1,2020,26.407883,-0.049535602
hotel,-1.9688067,30.10050349999999,1,2020,15.659073,0.003944773
hotel,-1.9587918,30.069605000000003,1,2020,20.189613,0.083851084
hotel,-1.9506185,30.06980619999999,1,2020,35.991486,-0.06914862
zoo,-1.9844707,30.2098383,1,2020,4.349807,0.05951469704160032
bar,-1.958087,30.114622300000004,1,2020,34.22753,-0.17274432
insurance,-1.9489047,30.0612006,1,2020,40.269,-0.18883416
bank,-1.9482091,30.061855,1,2020,40.269,0.05951469704160032
alpine_hut,-1.9675494,30.038089900000003,1,2020,2.5583708,-0.017860647
government,-1.9469212,30.17328,1,2020,3.4795053,0.003748438
bar,-1.9006382,30.0533043,1,2020,8.806248,0.1462284
bar,-1.9011143,30.053178199999994,1,2020,8.806248,0.1462284
guest_house,-1.9504566,30.072167799999995,1,2020,35.991486,0.05951469704160032
fast_food,-1.946309,30.0608618,1,2020,44.219303,0.05951469704160032
cafe,-1.9463779,30.0608708,1,2020,44.219303,0.05951469704160032
restaurant,-1.9521764,30.081562,1,2020,20.071356,0.05951469704160032
restaurant,-1.9649077,30.0601129,1,2020,19.027477,0.05951469704160032
bar,-1.9694353,30.0579126,1,2020,15.010949,0.05951469704160032
guest_house,-1.9505543000000003,30.0721936,1,2020,35.991486,0.05951469704160032
attraction,-1.9336204,30.091190900000004,1,2020,11.975941,0.08049709
telecommunication,-1.9596429,30.1095672,1,2020,35.851208,0.05951469704160032
coworking_space,-1.9509011,30.060073800000005,1,2020,40.269,0.05951469704160032
bar,-1.9465867,30.079725,1,2020,18.93221,0.05951469704160032
bar,-1.9445691,30.0792399,1,2020,18.93221,0.05951469704160032
supermarket,-1.9461258,30.060837000000003,1,2020,44.219303,0.05951469704160032
sports,-1.9454082,30.059942499999995,1,2020,38.404766,0.27522954
pharmacy,-1.9454629000000003,30.060002399999995,1,2020,44.219303,-0.18883416
sports,-1.9456659,30.0601331,1,2020,44.219303,0.05951469704160032
stadium,-1.9794835,30.0537694,1,2020,7.351608,0.05951469704160032
government,-1.9237135,30.0573359,1,2020,8.107668,0.05951469704160032
place_of_worship,-1.9333676000000004,30.0999683,1,2020,15.684497,0.05951469704160032
hotel,-1.9621578,30.122187800000003,1,2020,17.681366,0.05951469704160032
guest_house,-1.9846793,30.0732468,1,2020,9.862011,0.05951469704160032
hotel,-1.9438448999999995,30.1028163,1,2020,16.82481,0.05951469704160032
convenience,-1.9567569,30.1155287,1,2020,34.22753,0.05951469704160032
bar,-1.9584419,30.1129098,1,2020,35.851208,-0.17274432
cafe,-1.9585021,30.1125762,1,2020,35.851208,0.05951469704160032
clothes,-1.958609,30.112328000000005,1,2020,35.851208,-0.17274432
beauty,-1.9587398,30.1121618,1,2020,35.851208,-0.17274432
beauty,-1.9586248,30.112133300000004,1,2020,35.851208,0.05951469704160032
convenience,-1.9587215,30.11207,1,2020,35.851208,0.05951469704160032
car_wash,-1.9582549,30.111911500000005,1,2020,35.851208,-0.17274432
convenience,-1.9582889,30.1117917,1,2020,35.851208,-0.17274432
cafe,-1.9581174,30.1115687,1,2020,35.851208,0.05951469704160032
fuel,-1.9526923,30.073686,1,2020,25.650753,0.05951469704160032
bank,-1.9588694,30.110350500000003,1,2020,35.851208,0.05951469704160032
restaurant,-1.9266335000000003,30.1003118,1,2020,14.427571,0.05951469704160032
company,-1.9511948,30.0600898,1,2020,40.269,0.05951469704160032
parking_space,-1.9778282,30.083261100000005,1,2020,13.841485,0.14557278
educational_institution,-1.9796686,30.077013,1,2020,12.105058,0.05951469704160032
motorcycle_parking,-1.9682235,30.0942929,1,2020,14.871572,0.05951469704160032
hotel,-1.9542643,30.093108900000004,1,2020,36.802673,0.21112077
clinic,-1.9700884,30.076803700000003,1,2020,14.23735,0.1620907
motorcycle_parking,-1.9767217,30.0860428,1,2020,13.841485,0.05951469704160032
motorcycle_parking,-1.9767216000000003,30.0860428,1,2020,13.841485,0.05951469704160032
slaughterhouse,-1.9669343,30.081225000000003,1,2020,16.520039,0.07068607
police,-1.9691056,30.0829665,1,2020,15.095377,0.05951469704160032
parking_space,-1.9661753,30.0784099,1,2020,16.520039,0.05951469704160032
slaughterhouse,-1.9668806,30.0812678,1,2020,16.520039,0.05951469704160032
police,-1.9691056,30.0829664,1,2020,15.095377,0.07068607
restaurant,-1.9760875,30.0925041,1,2020,11.764067,0.05951469704160032
commercial,-1.9425218,30.04419,1,2020,21.32631,0.05951469704160032
commercial,-1.9470327,30.086742300000004,1,2020,17.446655,-0.061318934
bus_station,-1.9801396,30.101886500000003,1,2020,13.752929,0.05951469704160032
bank,-1.9772069999999995,30.0955227,1,2020,11.764067,0.093622796
bus_station,-1.9652901,30.0805076,1,2020,14.809236,0.07068607
bus_station,-1.9366249,30.0639786,1,2020,18.922022,0.12383807
fixme,-1.9720975,30.1318573,1,2020,13.64606,0.05951469704160032
place_of_worship,-1.9718203000000003,30.132055699999988,1,2020,13.64606,0.05951469704160032
fixme,-1.972271,30.132621600000004,1,2020,13.64606,0.05951469704160032
fixme,-1.9722576,30.1324836,1,2020,13.64606,0.05951469704160032
fixme,-1.9722473,30.1326008,1,2020,13.64606,0.17479862
fixme,-1.9723398,30.1327451,1,2020,13.64606,0.05951469704160032
fixme,-1.9722522,30.1327865,1,2020,13.64606,0.05951469704160032
fixme,-1.9723674,30.133099900000005,1,2020,13.64606,0.17479862
fixme,-1.9724022,30.133223099999995,1,2020,13.64606,0.05951469704160032
fixme,-1.9722469,30.13309449999999,1,2020,13.64606,0.05951469704160032
fixme,-1.9722775,30.1332688,1,2020,13.64606,0.17479862
fixme,-1.9722052000000003,30.1333412,1,2020,13.64606,0.05951469704160032
fixme,-1.97209,30.1328296,1,2020,13.64606,0.05951469704160032
fixme,-1.9723577,30.1329015,1,2020,13.64606,0.17479862
fixme,-1.9715055,30.1326015,1,2020,13.64606,0.05951469704160032
fixme,-1.9620784,30.1366624,1,2020,30.701815,0.05951469704160032
place_of_worship,-1.9603777,30.1349732,1,2020,18.209381,0.05951469704160032
fixme,-1.9605939,30.1348381,1,2020,18.209381,0.05951469704160032
fixme,-1.9608574000000003,30.1346038,1,2020,18.209381,0.15104641
fixme,-1.9605687000000005,30.1347115,1,2020,18.209381,0.05951469704160032
bar,-1.9616848,30.1345654,1,2020,27.883284,0.05951469704160032
childcare,-1.9619234,30.134346999999995,1,2020,27.883284,0.05951469704160032
fixme,-1.9607883,30.122528400000004,1,2020,26.407883,0.05951469704160032
fixme,-1.970432,30.1295149,1,2020,11.047461,0.05951469704160032
parking_space,-1.9623097,30.120415,1,2020,17.681366,0.05951469704160032
fixme,-1.9628002,30.1206629,1,2020,17.681366,0.19437939
garden,-1.9634936,30.120881,1,2020,17.681366,0.05951469704160032
place_of_worship,-1.9658364,30.1198241,1,2020,12.230828,0.05951469704160032
garden,-1.9663699,30.120021900000005,1,2020,12.230828,0.05951469704160032
fixme,-1.9653752,30.1198632,1,2020,17.681366,0.05951469704160032
hotel,-1.9617429,30.1213611,1,2020,17.681366,0.19437939
swimming_pool,-1.9621199,30.121385300000004,1,2020,17.681366,0.19437939
fixme,-1.9617406,30.121362200000004,1,2020,17.681366,0.19437939
fixme,-1.9586825,30.119065900000003,1,2020,26.407883,-0.049535602
travel_agency,-1.9589692,30.118875,1,2020,26.407883,0.05951469704160032
parking_space,-1.9611926,30.1201011,1,2020,17.681366,0.19437939
garden,-1.9669746999999995,30.1200719,1,2020,12.230828,0.05951469704160032
pharmacy,-1.9683027,30.1210425,1,2020,12.230828,0.05951469704160032
hospital,-1.9688014000000005,30.1217423,1,2020,12.230828,0.05951469704160032
fixme,-1.9701274,30.1294742,1,2020,11.047461,0.05951469704160032
supermarket,-1.9688299,30.1213618,1,2020,12.230828,0.09612626
fixme,-1.9696309,30.121852900000004,1,2020,12.230828,0.09612626
supermarket,-1.9712838,30.1241676,1,2020,11.560543,0.05951469704160032
garden,-1.9718372,30.1245546,1,2020,11.560543,0.08063202
apartment,-1.9718211,30.123113600000003,1,2020,11.560543,0.08063202
fuel,-1.9707989,30.1250199,1,2020,11.560543,0.1919144
supermarket,-1.9706704,30.124998200000004,1,2020,11.560543,0.08063202
fixme,-1.9704765,30.1260044,1,2020,11.560543,0.1919144
parking_space,-1.9707258,30.1265932,1,2020,11.560543,0.1919144
fixme,-1.9707681,30.126641000000003,1,2020,11.560543,0.05951469704160032
garden,-1.9697944,30.126928100000004,1,2020,11.8893795,0.05951469704160032
parking_space,-1.9699472,30.1266465,1,2020,11.8893795,0.05951469704160032
fixme,-1.9706761,30.1279974,1,2020,11.047461,0.05951469704160032
fixme,-1.9704184,30.1283415,1,2020,11.047461,0.05951469704160032
fixme,-1.9703004,30.1286764,1,2020,11.047461,0.1919144
garden,-1.9707092,30.1294439,1,2020,11.047461,0.05951469704160032
parking_space,-1.968864,30.121594500000004,1,2020,12.230828,0.09612626
school,-1.9557366000000005,30.069450199999995,1,2020,26.126575,0.05951469704160032
commercial,-1.9466264,30.085897900000003,1,2020,17.446655,0.05951469704160032
commercial,-1.9466433,30.0860085,1,2020,17.446655,0.05951469704160032
commercial,-1.9467332,30.0860501,1,2020,17.446655,0.05951469704160032
clinic,-1.9437353,30.0650291,1,2020,39.726772,0.05951469704160032
educational_institution,-1.9716847,30.0714537,1,2020,8.993268,0.05951469704160032
commercial,-1.9812601,30.0479287,1,2020,12.1027975,0.05951469704160032
hospital,-1.9814405,30.042988600000005,1,2020,15.683328,-0.15401565
hospital,-1.9810693,30.0438287,1,2020,15.683328,0.05951469704160032
fixme,-1.9644517,30.1190192,1,2020,17.681366,0.10156564
fixme,-1.9656983,30.117082,1,2020,11.935772,0.05951469704160032
fixme,-1.9607976,30.120215200000004,1,2020,26.407883,0.05951469704160032
fixme,-1.9656529,30.1161668,1,2020,11.935772,0.10152785
fixme,-1.9662497000000003,30.117158100000005,1,2020,11.935772,0.10152785
fixme,-1.9670052,30.117878600000004,1,2020,11.935772,0.05951469704160032
social_facility,-1.9669052,30.118719,1,2020,12.230828,0.05951469704160032
garden_centre,-1.9674164,30.119326900000004,1,2020,12.230828,0.10152785
fixme,-1.9657437,30.1200857,1,2020,12.230828,0.09612626
car_repair,-1.9671536000000005,30.1197468,1,2020,12.230828,0.05951469704160032
convenience,-1.9675511,30.1206404,1,2020,12.230828,0.05951469704160032
fixme,-1.9678123,30.120741,1,2020,12.230828,0.05951469704160032
convenience,-1.9680834,30.1212294,1,2020,12.230828,0.05951469704160032
fixme,-1.9693374,30.121669800000003,1,2020,12.230828,0.05951469704160032
fixme,-1.9670843,30.130215199999995,1,2020,13.916497,0.05951469704160032
fixme,-1.9627719,30.1354109,1,2020,27.883284,0.15080932
fixme,-1.9622249,30.1356397,1,2020,27.883284,0.05951469704160032
fixme,-1.9656361,30.117574999999995,1,2020,11.935772,0.05951469704160032
fixme,-1.9637428999999995,30.138664400000003,1,2020,30.701815,0.15080932
commercial,-1.9775192000000004,30.051590900000004,1,2020,15.189134,0.036341075
courthouse,-1.9789664,30.0483993,1,2020,16.378736,0.06426401
commercial,-1.9496764,30.081784400000004,1,2020,21.007193,0.043237574
school,-1.9774285000000005,30.1708009,1,2020,13.474287,0.05951469704160032
fixme,-1.9671237,30.130871100000004,1,2020,13.916497,0.10919089
garden,-1.9769823,30.1360874,1,2020,11.837779,0.05951469704160032
garden,-1.9772076,30.1338669,1,2020,11.837779,0.016321655
gardener,-1.9782546,30.1345654,1,2020,11.837779,0.05951469704160032
garden,-1.9787397,30.1344747,1,2020,11.837779,0.05951469704160032
parking_space,-1.9603625,30.1194845,1,2020,26.407883,0.05951469704160032
fixme,-1.9583727,30.1191006,1,2020,26.407883,0.05951469704160032
parking_space,-1.9586967,30.1190173,1,2020,26.407883,0.05951469704160032
fixme,-1.9587104,30.1189819,1,2020,26.407883,-0.049535602
fixme,-1.9581349,30.119580200000005,1,2020,26.407883,0.05951469704160032
parking_space,-1.9604424,30.1200384,1,2020,26.407883,0.05951469704160032
parking_space,-1.9618106,30.1200473,1,2020,17.681366,0.19437939
parking_space,-1.9609,30.1197204,1,2020,26.407883,0.05951469704160032
parking_space,-1.9612548000000003,30.1198992,1,2020,17.681366,0.10156564
playground,-1.9615593,30.119533199999992,1,2020,17.681366,0.05951469704160032
bank,-1.9581306,30.1196002,1,2020,26.407883,-0.049535602
bank,-1.9581367,30.119605799999995,1,2020,26.407883,-0.049535602
parking_space,-1.9604451000000005,30.120059500000004,1,2020,26.407883,0.05951469704160032
fixme,-1.9594738,30.119278000000005,1,2020,26.407883,-0.049535602
bank,-1.9581162,30.11962189999999,1,2020,26.407883,-0.049535602
fixme,-1.9720974,30.1328236,1,2020,13.64606,0.05951469704160032
fixme,-1.9721912,30.1327926,1,2020,13.64606,0.05951469704160032
fixme,-1.9721462,30.1326094,1,2020,13.64606,0.05951469704160032
fixme,-1.9720369,30.1325034,1,2020,13.64606,0.05951469704160032
parking_space,-1.9719491,30.132258100000005,1,2020,13.64606,0.17479862
fixme,-1.9718698,30.132359900000004,1,2020,13.64606,0.17479862
fixme,-1.9718227,30.1323213,1,2020,13.64606,0.05951469704160032
garden,-1.9716513,30.1324434,1,2020,13.64606,0.05951469704160032
fixme,-1.9718248,30.1325205,1,2020,13.64606,0.05951469704160032
fixme,-1.9717412,30.132560100000003,1,2020,13.64606,0.05951469704160032
fixme,-1.971738,30.1324305,1,2020,13.64606,0.17479862
fixme,-1.9716041,30.1321917,1,2020,13.64606,0.17479862
fixme,-1.971497,30.1321778,1,2020,13.64606,0.05951469704160032
garden,-1.970565,30.1306226,1,2020,11.047461,0.17479862
garden,-1.9710738999999995,30.130377400000004,1,2020,11.047461,0.17479862
fixme,-1.971482,30.131974300000003,1,2020,13.64606,0.17479862
fixme,-1.9713363,30.1319186,1,2020,13.64606,0.17479862
fixme,-1.9714176999999995,30.1318757,1,2020,13.64606,0.17479862
fixme,-1.9715066,30.131804,1,2020,11.047461,0.17479862
garden,-1.9712356,30.1317397,1,2020,11.047461,0.17479862
fixme,-1.9712785,30.1316905,1,2020,11.047461,0.17479862
fixme,-1.9715666,30.131530899999994,1,2020,11.047461,0.17479862
parking_space,-1.9715258999999992,30.1314388,1,2020,11.047461,0.05951469704160032
fixme,-1.9713588,30.1314495,1,2020,11.047461,0.05951469704160032
fixme,-1.9717273,30.1317847,1,2020,11.047461,0.05951469704160032
garden,-1.9718452,30.1317365,1,2020,11.047461,0.05951469704160032
parking_space,-1.9716716,30.131654000000005,1,2020,11.047461,0.05951469704160032
fixme,-1.9710653,30.131300600000003,1,2020,11.047461,0.05951469704160032
garden,-1.9711467,30.131193499999995,1,2020,11.047461,0.05951469704160032
fixme,-1.9714606,30.131281300000005,1,2020,11.047461,0.05951469704160032
garden,-1.9715623,30.1311764,1,2020,11.047461,0.05951469704160032
fixme,-1.9714734,30.1311474,1,2020,11.047461,0.05951469704160032
fixme,-1.9717166,30.1311271,1,2020,11.047461,0.05951469704160032
fixme,-1.9717166,30.130997500000003,1,2020,11.047461,0.17479862
fixme,-1.9718569,30.131357399999995,1,2020,11.047461,0.05951469704160032
fixme,-1.9716116,30.131347700000003,1,2020,11.047461,0.05951469704160032
fixme,-1.9716995,30.131487,1,2020,11.047461,0.05951469704160032
fixme,-1.9719983,30.1315866,1,2020,11.047461,0.05951469704160032
fixme,-1.972024,30.131432300000004,1,2020,11.047461,0.05951469704160032
garden,-1.9721097,30.1315212,1,2020,11.047461,0.05951469704160032
garden,-1.9722308,30.13170759999999,1,2020,11.047461,0.17479862
fixme,-1.9712324,30.1309461,1,2020,11.047461,0.05951469704160032
parking_space,-1.9713674000000003,30.1309,1,2020,11.047461,0.17479862
garden,-1.9711874000000005,30.1296458,1,2020,11.047461,0.05951469704160032
fixme,-1.9721665,30.130247800000003,1,2020,11.047461,0.17479862
fixme,-1.972099,30.1304588,1,2020,11.047461,0.05951469704160032
fixme,-1.9723292999999995,30.1305037,1,2020,11.047461,0.17479862
fixme,-1.9721954,30.13063869999999,1,2020,11.047461,0.05951469704160032
fixme,-1.9716363,30.1309097,1,2020,11.047461,0.05951469704160032
fixme,-1.9713813,30.131084200000004,1,2020,11.047461,0.05951469704160032
fixme,-1.9721204999999995,30.1312503,1,2020,11.047461,0.05951469704160032
fixme,-1.9723615,30.1311914,1,2020,11.047461,0.05951469704160032
fixme,-1.9723138,30.1314578,1,2020,11.047461,0.05951469704160032
